month,total_loans,total_defaults,stealth_defaults,captured_defaults,realized_default_rate,stealth_default_rate,macro_stress_score,uncertainty_pressure,liquidity_disruption,unemployment_rate,fed_funds_rate,cpi_inflation,treasury_spread,recession_indicator,spy_monthly_return,spy_monthly_vol,vix_monthly_mean
2017-03-01,17011,3904,1618,2286,0.22949855975545236,0.4144467213114754,0.054,0.2,0.0,4.4,0.79,2.44119623655914,1.168695652173913,0.0,0.0012496946951248145,0.08368790141155441,11.897826111834982
2017-04-01,13104,3119,1237,1882,0.2380189255189255,0.3966014748316768,0.0515,0.19,0.0,4.4,0.9,2.176223471915395,1.0563157894736843,0.0,0.00992648312965172,0.07547214369355387,13.136315847698011
2017-05-01,16153,3868,1639,2229,0.23946016219897232,0.4237331954498449,0.049,0.18,0.0,4.4,0.91,1.8563431667619756,1.0018181818181817,0.0,0.014112728581088696,0.07677646749625587,10.862272782759232
2017-06-01,15235,3604,1491,2113,0.2365605513619954,0.4137069922308546,0.0525,0.17,0.0,4.3,1.04,1.640565809959127,0.8445454545454546,0.0,0.006374959787077694,0.0743812907221356,10.513636328957297
2017-07-01,14959,3601,1388,2213,0.24072464736947657,0.38544848653151903,0.044,0.16,0.0,4.3,1.15,1.7251073506566073,0.9455,0.0,0.020554188773425963,0.05580753739880386,10.264499998092651
2017-08-01,15489,3547,1470,2077,0.22900122667699657,0.41443473357767124,0.05,0.16,0.0,4.4,1.16,1.92812155729698,0.8739130434782609,0.0,0.002917754961521357,0.09350297873007138,11.97565215566884
2017-09-01,13406,3350,1133,2217,0.24988810980158138,0.3382089552238806,0.0579999999999999,0.16,0.0,4.3,1.15,2.1805652303711787,0.8175000000000001,0.0,0.02014955512995087,0.054035003942083513,10.437999963760376
2017-10-01,11926,2649,1049,1600,0.22211973838671809,0.395998489996225,0.0515,0.15,0.0,4.2,1.15,2.020757753132485,0.8104761904761905,0.0,0.023563916278467767,0.05015696841794201,10.125454512509434
2017-11-01,12112,2532,1088,1444,0.20904887714663145,0.4296998420221169,0.056,0.16,0.0,4.2,1.16,2.172493864295566,0.6566666666666666,0.0,0.030565739738497077,0.06473529554697004,10.540476163228353
2017-12-01,10063,2148,860,1288,0.21345523203815958,0.40037243947858475,0.0414999999999999,0.15,0.0,4.1,1.3,2.129930719552253,0.5585,0.0,0.01212804871313189,0.05510168812331469,10.264500045776368
